dateTime,Humidity_%,Latitude,Longitude,PM1.0_CF1_ug/m3,PM10.0_CF1_ug/m3,PM2.5_ATM_ug/m3,PM2.5_CF1_ug/m3,Pressure_hpa,RSSI_dbm,Temperature_F,UptimeMinutes,date,hour,index,location,location_type
2020-01-28 10:00:00-08:00,100.0,37.751396,-122.436945,2.63,6.41,4.82,4.82,,-56.8,61.0,26712.0,2020-01-28,18:00:00,,24th and Diamond ,outside 
2020-01-28 11:00:00-08:00,75.87,37.737297999999996,-122.436299,2.23,4.03,3.64,3.64,,-78.73,58.43,16666.0,2020-01-28,19:00:00,,CONRAD ,outside 
2020-01-28 12:00:00-08:00,79.17,37.742312,-122.43093999999999,0.93,2.84,2.18,2.18,,-58.57,62.93,40047.0,2020-01-28,20:00:00,,South Noe ,outside 
2020-01-28 13:00:00-08:00,61.83,37.774009,122.415481,1.76,3.96,3.1,3.1,,-61.7,65.67,12998.0,2020-01-28,21:00:00,,Western SoMa ,Outside 
2020-01-28 14:00:00-08:00,58.07,37.778191,-122.39499199999999,2.07,7.31,4.54,4.54,,-65.27,67.8,16358.0,2020-01-28,22:00:00,,Central SOMA ,outside 
2020-01-28 15:00:00-08:00,61.77,37.745022,-122.43045500000001,1.25,5.35,3.38,3.38,,-74.3,65.17,5823.0,2020-01-28,23:00:00,,Upper Noe Outside ,outside 
2020-01-28 16:00:00-08:00,73.83,37.760146999999996,-122.50144499999999,5.1,18.7,12.21,12.21,,-85.33,59.25,41.33,2020-01-29,00:00:00,,judah_42_v2 ,outside 
2020-01-28 17:00:00-08:00,61.93,37.795219,-122.43264099999999,4.13,11.87,8.09,8.09,,-71.87,62.57,9416.0,2020-01-29,01:00:00,,The Hamlin School - Science Labs ,outside 
2020-01-28 18:00:00-08:00,100.0,37.744865000000004,-122.420984,2.71,9.4,6.18,6.18,,-58.5,61.23,24593.0,2020-01-29,02:00:00,,La Lengua Air Station Alpha ,outside 
2020-01-28 19:00:00-08:00,72.13,37.740306,-122.40984099999999,3.58,12.3,8.84,8.84,,-74.87,58.57,4963.0,2020-01-29,03:00:00,,Ski Bernal ,outside 
2020-01-28 20:00:00-08:00,70.8,37.743789,-122.43354099999999,2.89,9.77,7.36,7.36,,-67.0,57.23,9739.0,2020-01-29,04:00:00,,Upper Noe Valley ,outside 
2020-01-28 21:00:00-08:00,58.23,37.722417,-122.439245,6.59,11.66,10.89,10.89,,-71.07,53.0,35283.0,2020-01-29,05:00:00,,#SFAQ10 ,outside 
2020-01-28 22:00:00-08:00,46.0,37.758148,-122.50766499999999,12.88,22.02,19.76,19.77,,-79.17,73.37,7836.33,2020-01-29,06:00:00,,Outer Sunset- Ocean Beach at Kirkham ,outside 
2020-01-28 23:00:00-08:00,69.0,37.738865999999994,-122.502425,12.62,45.69,30.33,31.25,,-63.8,58.57,19510.0,2020-01-29,07:00:00,,Outer Sunset Vincente ,outside 
2020-01-29 00:00:00-08:00,67.7,37.753377,-122.44367,2.46,9.42,6.32,6.32,,-65.0,55.0,7959.0,2020-01-29,08:00:00,,BRSKBV-Outside ,outside 
2020-01-29 01:00:00-08:00,62.9,37.775090000000006,-122.433174,3.19,10.84,8.58,8.58,,-57.57,56.27,21299.0,2020-01-29,09:00:00,,Alamo Square ,outside 
2020-01-29 02:00:00-08:00,,37.757645000000004,122.44283999999999,26.18,33.01,26.63,30.05,,,,19082.93,2020-01-29,10:00:00,,25 Short Street _ Kite Hill ,exterior B 
2020-01-29 03:00:00-08:00,73.0,37.756303,-122.42136599999999,3.12,10.24,6.64,6.64,,-79.2,52.07,14263.0,2020-01-29,11:00:00,,Hill St - Valencia ,outside 
2020-01-29 04:00:00-08:00,,37.783122,122.44283999999999,2.3,7.15,5.4,5.4,1022.4,,,18941.33,2020-01-29,12:00:00,,Civic Center,ish B 
2020-01-29 05:00:00-08:00,71.7,37.828848,-122.377455,2.98,6.95,5.88,5.88,,-53.7,53.3,2804.03,2020-01-29,13:00:00,,Treasure Island Housing Units ,outside 
2020-01-29 06:00:00-08:00,61.17,37.802976,-122.44351100000002,1.89,5.08,4.33,4.33,,-48.7,57.23,43074.0,2020-01-29,14:00:00,,Marina District SF ,outside 
2020-01-29 07:00:00-08:00,66.2,37.715385,-122.47571299999998,3.2,8.83,6.61,6.61,,-64.1,54.7,20520.0,2020-01-29,15:00:00,,Summit800 ,outside 
2020-01-29 08:00:00-08:00,66.43,37.770439,-122.41462299999999,4.19,9.38,6.73,6.73,,-61.5,58.37,947.0,2020-01-29,16:00:00,,Isis St ,outside 
2020-01-29 09:00:00-08:00,67.87,37.777259,-122.425298,2.86,11.61,8.06,8.06,,-73.57,55.83,58711.0,2020-01-29,17:00:00,,Grove Street ,outside 
2020-01-29 10:00:00-08:00,53.17,37.778191,-122.39499199999999,3.54,11.54,7.51,7.51,,-64.57,65.53,17558.0,2020-01-29,18:00:00,,Central SOMA ,outside 
2020-01-29 11:00:00-08:00,23.37,37.744437,-122.433376,2.97,9.26,6.55,6.55,,-59.43,92.4,31224.0,2020-01-29,19:00:00,,Castro-28th ,outside 
2020-01-29 12:00:00-08:00,54.43,37.828848,-122.377455,3.64,9.06,7.72,7.72,,-53.47,65.43,3224.0,2020-01-29,20:00:00,,Treasure Island Housing Units ,outside 
2020-01-29 13:00:00-08:00,46.03,37.759478,-122.38942,2.88,12.0,7.44,7.44,,-54.37,70.07,45710.0,2020-01-29,21:00:00,,Dogpatch_Digs_SFAQ25 ,outside 
2020-01-29 14:00:00-08:00,47.5,37.783122,122.44283999999999,4.95,10.84,9.06,9.09,,-65.17,69.0,10789.0,2020-01-29,22:00:00,,Civic Center,ish 
2020-01-29 15:00:00-08:00,36.8,37.804488,-122.403136,2.2,7.32,5.09,5.09,,-67.0,75.3,9751.0,2020-01-29,23:00:00,,RoundhouseOne ,outside 
2020-01-29 16:00:00-08:00,65.93,37.738865999999994,-122.502425,7.97,32.26,21.47,21.47,,-63.13,62.23,20530.0,2020-01-30,00:00:00,,Outer Sunset Vincente ,outside 
2020-01-29 17:00:00-08:00,68.0,37.734378,-122.444018,3.64,8.59,6.88,6.88,,-77.63,59.17,11007.0,2020-01-30,01:00:00,,Miraloma _ Glen Park ,outside 
2020-01-29 18:00:00-08:00,59.03,37.745022,-122.43045500000001,2.47,10.7,6.75,6.75,,-73.23,61.93,7443.0,2020-01-30,02:00:00,,Upper Noe Outside ,outside 
2020-01-29 19:00:00-08:00,44.17,37.758148,-122.50766499999999,6.24,10.36,9.31,9.31,,-78.9,74.93,9096.87,2020-01-30,03:00:00,,Outer Sunset- Ocean Beach at Kirkham ,outside 
2020-01-29 20:00:00-08:00,55.1,37.760688,-122.424406,3.3,9.39,6.8,6.8,,-55.37,59.87,11189.0,2020-01-30,04:00:00,,19th St & Guerrero St  ,outside 
2020-01-29 21:00:00-08:00,66.0,37.734378,-122.444018,3.66,7.94,6.51,6.51,,-76.97,57.0,11247.0,2020-01-30,05:00:00,,Miraloma _ Glen Park ,outside 
2020-01-29 22:00:00-08:00,100.0,37.754071,-122.411868,4.13,8.03,7.1,7.1,,-67.0,60.17,26273.0,2020-01-30,06:00:00,,The Mission_ Clean Air is Hip ,outside 
2020-01-29 23:00:00-08:00,96.0,37.788969,-122.39138700000001,6.32,16.29,11.65,11.65,,-69.8,71.0,2546.0,2020-01-30,07:00:00,,South Beach ,outside 
2020-01-30 00:00:00-08:00,37.67,37.756039,-122.390671,3.56,6.86,5.64,5.64,,-59.3,72.73,4954.0,2020-01-30,08:00:00,,Quartz Outdoor ,outside 
2020-01-30 01:00:00-08:00,68.33,37.752328999999996,-122.400426,2.44,10.01,6.58,6.58,,-72.4,56.5,54315.0,2020-01-30,09:00:00,,de Haro Blvd ,outside 
2020-01-30 02:00:00-08:00,65.63,37.804488,-122.403136,4.14,12.32,8.71,8.71,,-65.57,60.03,10411.0,2020-01-30,10:00:00,,RoundhouseOne ,outside 
2020-01-30 03:00:00-08:00,66.9,37.745421,-122.42458799999999,1.84,7.51,5.06,5.06,,-56.2,57.13,14817.0,2020-01-30,11:00:00,,Dolores and 28th ,outside 
2020-01-30 04:00:00-08:00,65.93,37.771002,-122.42143899999999,4.4,12.82,9.42,9.42,,-55.13,58.63,23677.0,2020-01-30,12:00:00,,McCoppin Hub ,outside 
2020-01-30 05:00:00-08:00,62.97,37.795219,-122.43264099999999,1.59,5.02,3.5,3.5,,-71.3,62.0,11576.0,2020-01-30,13:00:00,,The Hamlin School - Science Labs ,outside 
2020-01-30 06:00:00-08:00,96.0,37.788969,-122.39138700000001,3.59,9.96,7.11,7.11,,-68.37,71.0,2966.0,2020-01-30,14:00:00,,South Beach ,outside 
2020-01-30 07:00:00-08:00,72.97,37.778191,-122.39499199999999,1.14,2.91,2.45,2.45,,-63.67,61.3,18818.0,2020-01-30,15:00:00,,Central SOMA ,outside 
2020-01-30 08:00:00-08:00,96.0,37.788969,-122.39138700000001,10.0,19.14,14.89,15.83,,-67.2,71.0,3086.0,2020-01-30,16:00:00,,South Beach ,outside 
2020-01-30 09:00:00-08:00,66.8,37.759784,-122.40821899999999,3.03,6.99,6.18,6.18,,-75.03,64.97,46906.0,2020-01-30,17:00:00,,Hampshire hambone ,outside 
2020-01-30 10:00:00-08:00,45.23,37.758148,-122.50766499999999,0.35,0.88,0.74,0.74,,-74.33,72.97,9997.0,2020-01-30,18:00:00,,Outer Sunset- Ocean Beach at Kirkham ,outside 
2020-01-30 11:00:00-08:00,,37.750941,122.42031200000001,5.77,11.73,10.0,10.0,1022.35,,,19450.93,2020-01-30,19:00:00,,Synergy School ,outside B 
2020-01-30 12:00:00-08:00,45.87,37.787307,-122.417252,5.25,8.24,7.51,7.52,,-66.23,73.47,1351.0,2020-01-30,20:00:00,,930 Post ,outside 
2020-01-30 13:00:00-08:00,63.83,37.770439,-122.41462299999999,3.6,6.07,5.11,5.11,,-60.93,66.87,2687.0,2020-01-30,21:00:00,,Isis St ,outside 
2020-01-30 14:00:00-08:00,59.5,37.732328,-122.443274,4.32,7.0,6.36,6.36,,-89.57,70.8,42306.07,2020-01-30,22:00:00,,Joost-by-the-Congo ,outside 
2020-01-30 15:00:00-08:00,67.13,37.832287,-122.535234,2.07,10.01,6.36,6.36,,-72.37,65.8,8104.0,2020-01-30,23:00:00,,Nature Bridge ,outside 
2020-01-30 16:00:00-08:00,57.4,37.756303,-122.42136599999999,1.7,4.66,3.37,3.37,,-81.17,67.57,16483.0,2020-01-31,00:00:00,,Hill St - Valencia ,outside 
2020-01-30 17:00:00-08:00,54.83,37.778191,-122.39499199999999,2.75,7.65,5.4,5.4,,-65.97,69.3,19418.0,2020-01-31,01:00:00,,Central SOMA ,outside 
2020-01-30 18:00:00-08:00,69.18,37.72723,-122.440343,1.75,5.61,4.17,4.17,,-84.21,61.36,27001.04,2020-01-31,02:00:00,,NeuJohnstein2 ,outside 
2020-01-30 19:00:00-08:00,62.5,37.774009,122.415481,10.57,17.11,15.03,15.43,,-62.4,63.97,16238.0,2020-01-31,03:00:00,,Western SoMa ,Outside 
2020-01-30 20:00:00-08:00,71.67,37.743789,-122.43354099999999,1.75,4.39,3.57,3.57,,-68.5,59.87,12619.03,2020-01-31,04:00:00,,Upper Noe Valley ,outside 
2020-01-30 21:00:00-08:00,70.43,37.769415,-122.435321,6.59,16.03,12.08,12.25,,-73.6,58.0,16187.0,2020-01-31,05:00:00,,27 Scott ,outside 
2020-01-30 22:00:00-08:00,63.0,37.773831,-122.44280400000001,4.19,9.72,7.45,7.45,,-66.37,64.0,43966.0,2020-01-31,06:00:00,,Lyon St Outside ,outside 
2020-01-30 23:00:00-08:00,53.0,37.769830999999996,-122.451778,10.1,13.49,12.73,12.73,,-62.03,67.7,38415.0,2020-01-31,07:00:00,,Mud Upper Haight ,outside 
2020-01-31 00:00:00-08:00,71.33,37.769415,-122.435321,2.92,8.35,6.07,6.07,,-71.3,56.1,16367.0,2020-01-31,08:00:00,,27 Scott ,outside 
2020-01-31 01:00:00-08:00,73.75,37.78905,-122.448503,6.67,14.98,11.82,11.82,,-58.57,56.0,5229.29,2020-01-31,09:00:00,,Presidio Heights ,outside 
2020-01-31 02:00:00-08:00,64.57,37.802976,-122.44351100000002,4.77,9.56,8.5,8.5,,-49.67,60.23,45714.0,2020-01-31,10:00:00,,Marina District SF ,outside 
2020-01-31 03:00:00-08:00,73.53,37.727878000000004,-122.46308799999998,5.72,12.0,10.4,10.4,,-73.57,56.43,791.0,2020-01-31,11:00:00,,Mt. Davidson Manor ,outside 
2020-01-31 04:00:00-08:00,77.03,37.764131,-122.44800900000001,8.65,17.3,14.61,14.61,,-64.93,55.9,32289.0,2020-01-31,12:00:00,,Cole Valley ,outside 
2020-01-31 05:00:00-08:00,72.9,37.762306,-122.454752,3.75,7.85,6.72,6.72,,-73.93,58.57,11141.0,2020-01-31,13:00:00,,Edgewood ,outside 
2020-01-31 06:00:00-08:00,72.1,37.804488,-122.403136,11.43,22.81,19.8,19.8,,-72.37,59.0,12091.03,2020-01-31,14:00:00,,RoundhouseOne ,outside 
2020-01-31 07:00:00-08:00,76.27,37.752328999999996,-122.400426,7.24,17.56,14.65,14.65,,-73.17,56.43,56115.0,2020-01-31,15:00:00,,de Haro Blvd ,outside 
2020-01-31 08:00:00-08:00,66.97,37.753377,-122.44367,6.32,14.23,12.04,12.04,,-66.27,62.0,11319.0,2020-01-31,16:00:00,,BRSKBV-Outside ,outside 
2020-01-31 09:00:00-08:00,,37.757645000000004,122.44283999999999,14.04,26.55,24.23,24.27,685.47,,,19451.47,2020-01-31,17:00:00,,25 Short Street _ Kite Hill ,exterior B 
2020-01-31 10:00:00-08:00,96.0,37.788969,-122.39138700000001,13.15,28.22,23.19,23.2,,-76.79,71.0,4646.1,2020-01-31,18:00:00,,South Beach ,outside 
2020-01-31 11:00:00-08:00,62.57,37.759338,-122.425023,19.31,35.01,29.21,31.46,,-72.23,63.83,1830.0,2020-01-31,19:00:00,,66 Cumberland Street ,outside 
2020-01-31 12:00:00-08:00,41.0,37.769415,-122.435321,4.02,8.19,6.56,6.56,,-72.7,73.37,17087.0,2020-01-31,20:00:00,,27 Scott ,outside 
2020-01-31 13:00:00-08:00,32.93,37.747248,-122.48593799999999,3.44,5.88,5.09,5.09,,-72.8,82.5,15698.0,2020-01-31,21:00:00,,Sunset Reservoir ,outside 
2020-01-31 14:00:00-08:00,39.37,37.743789,-122.43354099999999,3.56,4.8,4.55,4.55,,-66.1,73.7,13699.0,2020-01-31,22:00:00,,Upper Noe Valley ,outside 
2020-01-31 15:00:00-08:00,39.87,37.761134000000006,-122.421696,7.0,10.67,10.12,10.12,,-59.0,73.37,13989.0,2020-01-31,23:00:00,,valencia outside ,outside 
2020-01-31 16:00:00-08:00,,37.757645000000004,122.44283999999999,4.91,7.61,7.0,7.0,710.6,,,19372.27,2020-02-01,00:00:00,,25 Short Street _ Kite Hill ,exterior B 
2020-01-31 17:00:00-08:00,61.1,37.744865000000004,-122.420984,8.47,11.13,10.56,10.56,,-58.8,71.0,28853.0,2020-02-01,01:00:00,,La Lengua Air Station Alpha ,outside 
2020-01-31 18:00:00-08:00,55.17,37.739245000000004,-122.439067,8.6,12.41,11.58,11.58,,-76.97,66.23,761.0,2020-02-01,02:00:00,,Diamond Heights ,outside 
2020-01-31 19:00:00-08:00,56.9,37.727140000000006,-122.44277,14.41,30.12,23.32,24.48,,-74.6,63.83,26233.0,2020-02-01,03:00:00,,By Balboa Park Pool ,outside 
2020-01-31 20:00:00-08:00,55.3,37.75213,-122.46557299999999,16.35,21.66,20.38,20.38,,-56.13,65.97,43537.0,2020-02-01,04:00:00,,Golden Gate Heights ,outside 
2020-01-31 21:00:00-08:00,36.9,37.790083,-122.42756200000001,3.33,6.01,5.29,5.29,,-76.33,79.0,13316.0,2020-02-01,05:00:00,,CalOctaviaOutside ,outside 
2020-01-31 22:00:00-08:00,64.43,37.72723,-122.440343,22.08,35.13,31.7,32.72,,-83.33,59.33,28682.0,2020-02-01,06:00:00,,NeuJohnstein2 ,outside 
2020-01-31 23:00:00-08:00,99.17,37.757645000000004,122.44283999999999,30.6,48.34,40.23,45.87,,-65.17,63.97,967.0,2020-02-01,07:00:00,,25 Short Street _ Kite Hill ,exterior 
2020-02-01 00:00:00-08:00,58.62,37.736153,-122.457618,20.88,32.71,29.32,31.64,,-64.97,63.69,14312.9,2020-02-01,08:00:00,,Sherwood Forest -- Lansdale Drive ,outside 
2020-02-01 01:00:00-08:00,70.93,37.751562,-122.50442,38.3,71.65,48.02,66.53,,-56.13,59.53,8656.0,2020-02-01,09:00:00,,45th Ave-MR ,outside 
2020-02-01 02:00:00-08:00,64.97,37.775090000000006,-122.433174,34.26,60.01,44.34,56.95,,-54.8,60.8,25679.0,2020-02-01,10:00:00,,Alamo Square ,outside 
2020-02-01 03:00:00-08:00,66.33,37.728475,-122.458774,37.03,59.8,44.95,54.37,,-83.03,62.23,52761.0,2020-02-01,11:00:00,,"Westwood Park, San Fran., CA ",outside 
2020-02-01 04:00:00-08:00,64.13,37.774009,122.415481,36.84,61.99,48.37,56.91,,-61.97,61.83,18218.0,2020-02-01,12:00:00,,Western SoMa ,Outside 
2020-02-01 05:00:00-08:00,64.97,37.780077,-122.43989499999999,33.21,58.25,43.09,54.33,,-57.9,59.57,22019.0,2020-02-01,13:00:00,,Western Addition ,outside 
2020-02-01 06:00:00-08:00,78.13,37.747248,-122.48593799999999,49.16,84.27,52.78,73.77,,-71.63,54.03,16718.0,2020-02-01,14:00:00,,Sunset Reservoir ,outside 
2020-02-01 07:00:00-08:00,65.17,37.780077,-122.43989499999999,38.99,65.98,46.16,61.88,,-57.9,59.0,22139.0,2020-02-01,15:00:00,,Western Addition ,outside 
2020-02-01 08:00:00-08:00,71.3,37.738865999999994,-122.502425,45.87,75.97,51.21,69.17,,-61.1,60.37,2889.0,2020-02-01,16:00:00,,Outer Sunset Vincente ,outside 
2020-02-01 09:00:00-08:00,72.37,37.788969,-122.39138700000001,31.14,64.56,43.06,54.35,,-70.27,60.43,1006.0,2020-02-01,17:00:00,,South Beach ,outside 
2020-02-01 10:00:00-08:00,,37.737107,-122.46551200000002,35.78,58.2,43.53,55.22,,-85.03,,791.0,2020-02-01,18:00:00,,St Francis Wood ,outside 
2020-02-01 11:00:00-08:00,67.53,37.832287,-122.535234,13.49,27.0,23.33,23.46,,-70.57,64.97,10744.0,2020-02-01,19:00:00,,Nature Bridge ,outside 
2020-02-01 12:00:00-08:00,45.23,37.769415,-122.435321,26.09,48.33,37.86,43.76,,-72.37,72.5,18527.0,2020-02-01,20:00:00,,27 Scott ,outside 
2020-02-01 13:00:00-08:00,46.73,37.783122,122.44283999999999,36.59,53.98,41.89,51.53,,-70.7,72.97,15049.0,2020-02-01,21:00:00,,Civic Center,ish 
2020-02-01 14:00:00-08:00,56.0,37.788969,-122.39138700000001,27.35,46.56,36.59,41.53,,-70.47,69.7,1306.0,2020-02-01,22:00:00,,South Beach ,outside 
2020-02-01 15:00:00-08:00,49.57,37.749031,-122.44264299999999,23.3,38.29,33.46,36.19,,-78.13,70.83,773.0,2020-02-01,23:00:00,,Upper Noe Valley ,outside 
2020-02-01 16:00:00-08:00,48.0,37.762414,-122.41896899999999,15.14,24.36,21.7,22.32,,-74.57,71.07,53.0,2020-02-02,00:00:00,,2169 Mission Street ,outside 
2020-02-01 17:00:00-08:00,,37.750941,122.42031200000001,,,,,,,,,2020-02-02,01:00:00,,Synergy School ,outside 
2020-02-01 18:00:00-08:00,73.43,37.743789,-122.43354099999999,6.08,10.8,9.99,9.99,,-65.57,59.0,15379.0,2020-02-02,02:00:00,,Upper Noe Valley ,outside 
2020-02-01 19:00:00-08:00,100.0,37.754071,-122.411868,11.03,16.12,15.26,15.26,,-60.9,62.17,125.0,2020-02-02,03:00:00,,The Mission_ Clean Air is Hip ,outside 
2020-02-01 20:00:00-08:00,69.47,37.736153,-122.457618,5.07,8.52,7.68,7.68,,-66.2,61.17,15513.0,2020-02-02,04:00:00,,Sherwood Forest -- Lansdale Drive ,outside 
2020-02-01 21:00:00-08:00,,37.737107,-122.46551200000002,4.19,9.96,7.28,7.28,,-89.36,,81.5,2020-02-02,05:00:00,,St Francis Wood ,outside 
2020-02-01 22:00:00-08:00,71.87,37.75213,-122.46557299999999,3.78,6.54,5.7,5.7,,-58.1,60.17,45097.0,2020-02-02,06:00:00,,Golden Gate Heights ,outside 
2020-02-01 23:00:00-08:00,64.1,37.757838,-122.41958000000001,5.84,9.53,8.93,8.93,,-45.97,59.0,18221.0,2020-02-02,07:00:00,,San Carlos St. ,outside 
2020-02-02 00:00:00-08:00,71.47,37.72723,-122.440343,2.48,7.04,5.43,5.43,,-82.3,59.0,30242.0,2020-02-02,08:00:00,,NeuJohnstein2 ,outside 
2020-02-02 01:00:00-08:00,74.87,37.749031,-122.44264299999999,3.23,9.35,6.78,6.78,,-74.47,57.07,1373.0,2020-02-02,09:00:00,,Upper Noe Valley ,outside 
2020-02-02 02:00:00-08:00,69.47,37.759568,-122.404022,5.0,10.7,9.14,9.14,,-82.53,57.73,7405.0,2020-02-02,10:00:00,,Potrero Hill ,outside 
2020-02-02 03:00:00-08:00,73.17,37.788548,-122.488731,2.69,11.69,6.87,6.87,,-77.5,58.77,2455.0,2020-02-02,11:00:00,,Sea Cliff Avenue ,outside 
2020-02-02 04:00:00-08:00,,37.774009,122.415481,0.71,2.15,1.66,1.66,1017.81,,,18789.33,2020-02-02,12:00:00,,Western SoMa ,Outside B 
2020-02-02 05:00:00-08:00,69.07,37.777259,-122.425298,14.39,25.45,24.13,24.15,,-72.27,53.73,64231.0,2020-02-02,13:00:00,,Grove Street ,outside 
2020-02-02 06:00:00-08:00,63.43,37.732328,-122.443274,1.42,6.85,4.51,4.51,,-84.77,61.03,46147.0,2020-02-02,14:00:00,,Joost-by-the-Congo ,outside 
2020-02-02 07:00:00-08:00,69.13,37.756303,-122.42136599999999,0.63,4.3,2.22,2.22,,-81.97,56.8,20263.0,2020-02-02,15:00:00,,Hill St - Valencia ,outside 
2020-02-02 08:00:00-08:00,51.23,37.732328,-122.443274,0.23,2.27,1.45,1.45,,-85.5,60.87,46267.0,2020-02-02,16:00:00,,Joost-by-the-Congo ,outside 
2020-02-02 09:00:00-08:00,45.67,37.759338,-122.425023,0.11,1.86,1.03,1.03,,-68.17,56.0,4590.0,2020-02-02,17:00:00,,66 Cumberland Street ,outside 
2020-02-02 10:00:00-08:00,33.5,37.751262,-122.40805900000001,0.58,2.23,1.52,1.52,,-72.1,60.47,14479.0,2020-02-02,18:00:00,,46 Hours ,outside 
2020-02-02 11:00:00-08:00,37.57,37.715385,-122.47571299999998,0.82,3.48,2.38,2.38,,-60.4,63.17,26520.0,2020-02-02,19:00:00,,Summit800 ,outside 
2020-02-02 12:00:00-08:00,,37.774009,122.415481,0.06,0.86,0.57,0.57,1018.91,,,18744.27,2020-02-02,20:00:00,,Western SoMa ,Outside B 
2020-02-02 13:00:00-08:00,40.3,37.723212,-122.39923700000001,3.2,9.54,6.81,6.86,,-74.57,59.03,16789.0,2020-02-02,21:00:00,,SFAQ_Bayview_Wedge ,outside 
2020-02-02 14:00:00-08:00,93.0,37.772098,-122.442392,0.43,2.02,1.12,1.12,,-70.37,74.0,43216.0,2020-02-02,22:00:00,,Lyon and Page ,outside 
2020-02-02 15:00:00-08:00,30.93,37.762414,-122.41896899999999,0.6,3.28,2.01,2.01,,-74.97,62.27,1433.0,2020-02-02,23:00:00,,2169 Mission Street ,outside 
2020-02-02 16:00:00-08:00,46.0,37.75213,-122.46557299999999,1.39,3.49,2.79,2.79,,-56.23,57.83,46177.0,2020-02-03,00:00:00,,Golden Gate Heights ,outside 
2020-02-02 17:00:00-08:00,47.57,37.753377,-122.44367,0.68,3.14,2.1,2.1,,-67.8,52.6,14739.0,2020-02-03,01:00:00,,BRSKBV-Outside ,outside 
2020-02-02 18:00:00-08:00,53.6,37.736153,-122.457618,0.57,3.36,2.15,2.15,,-68.83,51.63,16833.0,2020-02-03,02:00:00,,Sherwood Forest -- Lansdale Drive ,outside 
2020-02-02 19:00:00-08:00,55.43,37.749031,-122.44264299999999,30.7,38.28,31.24,36.62,,-77.1,51.63,2453.0,2020-02-03,03:00:00,,Upper Noe Valley ,outside 
2020-02-02 20:00:00-08:00,47.87,37.761385,-122.43946299999999,0.39,1.79,1.25,1.25,,-59.03,53.37,19279.0,2020-02-03,04:00:00,,Castro ,outside 
2020-02-02 21:00:00-08:00,58.3,37.828848,-122.377455,0.08,0.67,0.46,0.46,,-52.83,48.6,9524.0,2020-02-03,05:00:00,,Treasure Island Housing Units ,outside 
2020-02-02 22:00:00-08:00,51.6,37.753377,-122.44367,0.13,0.89,0.58,0.58,,-66.53,48.9,15039.0,2020-02-03,06:00:00,,BRSKBV-Outside ,outside 
2020-02-02 23:00:00-08:00,41.73,37.757838,-122.41958000000001,0.01,0.36,0.19,0.19,,-45.33,51.37,19661.0,2020-02-03,07:00:00,,San Carlos St. ,outside 
2020-02-03 00:00:00-08:00,41.27,37.795219,-122.43264099999999,0.0,0.15,0.01,0.01,,-70.23,53.0,17036.0,2020-02-03,08:00:00,,The Hamlin School - Science Labs ,outside 
2020-02-03 01:00:00-08:00,42.13,37.757838,-122.41958000000001,0.01,0.26,0.12,0.12,,-45.17,50.87,19781.0,2020-02-03,09:00:00,,San Carlos St. ,outside 
2020-02-03 02:00:00-08:00,100.0,37.794771000000004,-122.432644,0.0,0.06,0.01,0.01,,-84.5,48.63,1839.0,2020-02-03,10:00:00,,The Hamlin School - Broadway ,outside 
2020-02-03 03:00:00-08:00,49.0,37.743789,-122.43354099999999,0.15,0.51,0.41,0.41,,-63.83,47.73,17359.0,2020-02-03,11:00:00,,Upper Noe Valley ,outside 
2020-02-03 04:00:00-08:00,29.93,37.743821000000004,-122.463027,0.0,0.05,0.01,0.01,,-59.87,65.0,15399.0,2020-02-03,12:00:00,,Forest Hill ,outside 
2020-02-03 05:00:00-08:00,38.37,37.757838,-122.41958000000001,0.0,0.03,0.01,0.01,,-45.2,49.97,20021.0,2020-02-03,13:00:00,,San Carlos St. ,outside 
2020-02-03 06:00:00-08:00,47.9,37.745022,-122.43045500000001,0.04,0.71,0.37,0.37,,-72.2,47.97,13923.0,2020-02-03,14:00:00,,Upper Noe Outside ,outside 
2020-02-03 07:00:00-08:00,98.27,37.794771000000004,-122.432644,0.01,0.14,0.04,0.04,,-84.07,47.87,2139.0,2020-02-03,15:00:00,,The Hamlin School - Broadway ,outside 
2020-02-03 08:00:00-08:00,42.07,37.778191,-122.39499199999999,0.27,1.35,0.92,0.92,,-63.83,52.0,24638.0,2020-02-03,16:00:00,,Central SOMA ,outside 
2020-02-03 09:00:00-08:00,33.33,37.746178,-122.42139099999999,0.01,0.15,0.06,0.06,,-70.6,55.7,32693.0,2020-02-03,17:00:00,,La Lengua Air Station Zebra ,outside 
2020-02-03 10:00:00-08:00,26.33,37.773831,-122.44280400000001,0.0,0.07,0.01,0.01,,-68.97,60.3,49006.0,2020-02-03,18:00:00,,Lyon St Outside ,outside 
2020-02-03 11:00:00-08:00,36.5,37.751396,-122.436945,1.18,1.35,1.25,1.25,,-82.17,53.57,4809.0,2020-02-03,19:00:00,,24th and Diamond ,outside 
2020-02-03 12:00:00-08:00,21.57,37.778191,-122.39499199999999,0.8,2.07,1.57,1.57,,-63.6,69.97,24878.0,2020-02-03,20:00:00,,Central SOMA ,outside 
2020-02-03 13:00:00-08:00,26.33,37.762306,-122.454752,0.0,0.09,0.01,0.01,,-72.3,58.0,15941.0,2020-02-03,21:00:00,,Edgewood ,outside 
2020-02-03 14:00:00-08:00,20.53,37.785605,-122.482905,0.03,0.7,0.32,0.32,,-57.17,63.9,17983.0,2020-02-03,22:00:00,,23rd & Lake ,outside 
